areacd,origin,destination,nomove,within,fromout,toout,to1cd,to1,to2cd,to2,to3cd,to3,from1cd,from1,from2cd,from2,from3cd,from3
E02002170,451,399,0,27,57,0,E02002175,29,E02002152,21,E02002030,20,E02002177,27,E02002163,19,E02002171,17
E02002171,504,577,0,63,38,0,E02002177,49,E02002175,37,E02002166,17,E02002166,43,E02002177,31,E02002175,24
E02002174,526,601,0,35,62,0,E02002168,34,E02002179,32,E02002161,29,E02002168,42,E02002169,27,E02006894,25
E02002175,632,728,0,92,117,0,E02002177,47,E02002153,26,E02002171,24,E02002181,40,E02002171,37,E02002170,29
E02002176,510,651,0,44,40,0,E02002169,26,E02006185,24,E02002167,22,E02002177,57,E02002807,33,E02002004,30
E02002177,981,1634,0,148,181,0,E02006894,61,E02002176,57,E02002171,31,E02006894,83,E02002181,61,E02002166,57
E02002178,654,622,0,66,85,0,E02002179,39,E02002177,37,E02006894,33,E02006894,39,E02002168,37,E02002180,20
E02002179,401,429,0,35,24,0,E02002169,28,E02002176,26,E02002174,17,E02002178,39,E02002174,32,E02002169,22
E02002180,344,415,0,40,50,0,E02002177,40,E02002182,25,E02002178,20,E02006894,28,E02002177,25,E02002182,16
E02002181,628,505,0,54,43,0,E02002177,61,E02002175,40,E02002161,23,E02002175,23,E02002057,19,E02002177,18
E02002182,499,499,0,60,36,0,E02002177,26,E02002117,20,E02002180,16,E02002180,25,E02002177,20,E02002178,17
E02002183,459,527,0,76,28,0,E02002184,70,E02007041,15,E02006946,11,E02002184,95,E02002185,21,E02002187,13
E02002184,1187,1200,0,334,58,0,E02002183,95,E02002187,30,E02006945,30,E02002183,70,E02002185,64,E02002187,33
E02002185,498,461,0,112,10,0,E02002184,64,E02002187,31,E02002183,21,E02002184,28,E02002187,22,E02002337,20
E02002187,494,442,0,70,16,0,E02002184,33,E02002185,22,E02002337,22,E02002337,33,E02002185,31,E02002184,30
E02002188,499,633,0,76,24,0,E02002190,28,E02002204,25,E02002192,19,E02002409,44,E02002197,41,E02002192,24
E02002189,479,503,0,80,42,0,E02002191,47,E02002193,42,E02002190,30,E02002190,79,E02002191,43,E02002193,22
E02002190,809,843,0,162,74,0,E02002189,79,E02002193,71,E02002191,70,E02002193,51,E02002191,48,E02002189,30
E02002191,783,671,0,131,32,0,E02002193,80,E02002194,69,E02002190,48,E02002190,70,E02002189,47,E02002193,43
E02002192,715,662,0,102,31,0,E02002197,89,E02002204,32,E02002188,24,E02002197,79,E02002204,34,E02002200,21
E02002193,530,696,0,59,59,0,E02002194,79,E02002190,51,E02002191,43,E02002191,80,E02002190,71,E02002194,45
E02002194,515,551,0,82,10,0,E02002193,45,E02002191,42,E02002196,40,E02002193,79,E02002191,69,E02002196,36
E02002195,455,471,0,93,14,0,E02002198,62,E02002200,23,E02002197,12,E02002198,65,E02002200,26,E02002201,19
E02002196,518,540,0,93,20,0,E02002205,58,E02002194,36,E02002191,31,E02002205,90,E02002191,42,E02002194,40
E02002197,902,934,0,185,34,0,E02002192,79,E02002188,41,E02002204,30,E02002192,89,E02002204,48,E02002202,34
E02002198,762,822,0,138,20,0,E02002195,65,E02002202,48,E02002200,31,E02002195,62,E02002202,45,E02002230,32
E02002199,534,664,0,57,17,0,E02002201,69,E02002206,20,E02002337,17,E02002201,101,E02002203,34,E02002206,25
E02002200,695,770,0,82,40,0,E02002202,54,E02002197,27,E02002198,27,E02002202,44,E02002198,31,E02002195,23
E02002201,1013,1037,0,131,39,0,E02002199,101,E02002208,51,E02002206,32,E02002199,69,E02002208,53,E02002203,46
E02002202,906,963,0,133,53,0,E02002198,45,E02002200,44,E02002203,39,E02002200,54,E02002198,48,E02002207,33
E02002203,595,568,0,57,21,0,E02002201,46,E02002199,34,E02002202,31,E02002202,39,E02002201,30,E02002235,23
E02002204,892,833,0,172,37,0,E02002197,48,E02002213,45,E02002192,34,E02002213,40,E02002192,32,E02002197,30
E02002205,809,827,0,211,34,0,E02002196,90,E02002194,36,E02002213,29,E02002196,58,E02002213,28,E02002194,24
E02002206,577,591,0,59,16,0,E02002201,42,E02002202,26,E02002199,25,E02002210,34,E02002201,32,E02002208,31
E02002207,513,583,0,94,50,0,E02002202,33,E02002200,23,E02002189,11,E02002202,24,E02002200,23,E02002211,18
E02002208,631,610,0,80,27,0,E02002201,53,E02002206,31,E02002214,31,E02002201,51,E02002210,32,E02002234,29
E02002209,483,604,0,66,14,0,E02002201,38,E02006947,38,E02002203,22,E02002220,39,E02002201,29,E02002208,25
E02002210,491,419,0,62,23,0,E02002206,34,E02002208,32,E02002214,31,E02002217,23,E02006947,18,E02002208,16
E02002211,428,450,0,45,44,0,E02002230,45,E02002212,40,E02002207,18,E02002212,58,E02002215,40,E02002219,15
E02002212,673,665,0,101,58,0,E02002211,58,E02002222,26,E02002218,22,E02002216,49,E02002211,40,E02002219,33
E02002213,565,601,0,103,17,0,E02002204,40,E02002197,28,E02002205,28,E02002204,45,E02002205,29,E02002197,21
E02002214,436,541,0,30,20,0,E02002201,31,E02002208,22,E02002206,20,E02002220,39,E02002217,38,E02002208,31
E02002215,616,656,0,94,79,0,E02002211,40,E02002218,34,E02002222,33,E02002223,48,E02002219,31,E02002216,30
E02002216,705,746,0,74,127,0,E02002212,49,E02006948,40,E02006947,35,E02002235,50,E02006948,41,E02002219,35
E02002217,758,821,0,141,83,0,E02002220,64,E02002214,38,E02002209,25,E02002224,66,E02002226,33,E02006947,27
E02002218,637,777,0,97,55,0,E02002225,30,E02002204,26,E02002222,26,E02002222,52,E02002219,38,E02002215,34
E02002219,781,646,0,168,73,0,E02002230,48,E02002218,38,E02002216,35,E02002223,43,E02002215,26,E02002222,23
E02002220,596,515,0,64,61,0,E02002395,53,E02002209,39,E02002214,39,E02002217,64,E02002224,44,E02006947,39
E02002222,558,530,0,79,33,0,E02002218,52,E02002225,37,E02002219,23,E02002215,33,E02002219,32,E02002212,26
E02002223,675,555,0,58,111,0,E02002226,71,E02002215,48,E02002219,43,E02002226,45,E02006947,32,E02002231,30
E02002224,685,605,0,110,170,0,E02002217,66,E02002220,44,E02002232,31,E02002220,35,E02006947,29,E02002227,19
E02002225,642,725,0,140,28,0,E02002218,31,E02002226,21,E02002204,20,E02002240,42,E02002222,37,E02002218,30
E02002226,1802,2270,0,434,639,0,E02006948,113,E02006947,69,E02002231,62,E02002232,104,E02002223,71,E02002230,61
E02002227,522,495,0,56,83,0,E02002228,34,E02002239,32,E02002235,26,E02002230,36,E02006947,31,E02002220,13
E02002228,587,641,0,66,41,0,E02002239,40,E02002234,25,E02002201,22,E02002234,40,E02002227,34,E02006947,31
E02002229,552,701,0,125,15,0,E02002225,29,E02002240,24,E02002231,21,E02002231,67,E02002240,32,E02002233,17
E02002230,846,766,0,117,129,0,E02002226,61,E02002233,49,E02002235,37,E02002226,55,E02002219,48,E02002211,45
E02002231,1014,953,0,136,63,0,E02002236,73,E02002229,67,E02002240,45,E02002226,62,E02002237,51,E02002232,42
E02002232,662,599,0,82,46,0,E02002226,104,E02002231,42,E02002237,25,E02002226,50,E02002231,37,E02002301,35
E02002233,561,550,0,78,84,0,E02002238,38,E02002230,27,E02002226,25,E02002230,49,E02002238,24,E02002226,23
E02002234,629,665,0,145,47,0,E02002239,41,E02002228,40,E02002208,29,E02002239,40,E02002228,25,E02002230,18
E02002235,573,423,0,47,34,0,E02002216,50,E02002238,33,E02002242,26,E02002230,37,E02002227,26,E02002238,18
E02002236,499,530,0,36,16,0,E02002243,40,E02002241,29,E02002238,21,E02002231,73,E02002226,42,E02002237,24
E02002237,582,591,0,63,16,0,E02002241,70,E02002231,51,E02002240,33,E02002226,56,E02002241,40,E02002231,34
E02002238,450,475,0,22,22,0,E02002237,26,E02002241,25,E02002233,24,E02002233,38,E02002235,33,E02002241,33
E02002239,691,853,0,95,43,0,E02002271,45,E02002234,40,E02002243,34,E02002234,41,E02002228,40,E02002227,32
E02002240,884,879,0,188,21,0,E02002225,42,E02002229,32,E02002237,30,E02002231,45,E02002241,36,E02002246,35
E02002241,799,846,0,112,28,0,E02002237,40,E02002242,40,E02002240,36,E02002237,70,E02002243,37,E02002242,36
E02002242,541,559,0,72,23,0,E02002241,36,E02002243,32,E02002273,22,E02002241,40,E02002235,26,E02002243,25
E02002243,629,712,0,74,26,0,E02002241,37,E02002242,25,E02002262,23,E02002236,40,E02002239,34,E02002242,32
E02002244,366,371,0,68,8,0,E02002248,27,E02002251,22,E02002249,18,E02002248,36,E02002245,27,E02002251,26
E02002245,435,448,0,73,7,0,E02002251,42,E02002244,27,E02002249,21,E02002248,44,E02002251,35,E02002244,17
E02002246,691,648,0,153,17,0,E02002240,35,E02002254,33,E02002251,29,E02002240,30,E02002251,30,E02002254,25
E02002247,848,847,0,247,36,0,E02002250,42,E02002256,42,E02002260,24,E02002250,71,E02002256,21,E02002265,16
E02002248,593,500,0,89,13,0,E02002249,47,E02002245,44,E02002244,36,E02002249,48,E02002261,28,E02002244,27
E02002249,411,414,0,64,11,0,E02002248,48,E02002240,19,E02002251,19,E02002248,47,E02002251,35,E02002260,22
E02002250,733,647,0,166,28,0,E02002247,71,E02002263,39,E02002260,36,E02002247,42,E02002263,40,E02002260,18
E02002251,950,1031,0,174,70,0,E02002261,46,E02002245,35,E02002249,35,E02002253,43,E02002245,42,E02002261,31
E02002252,421,464,0,37,29,0,E02002253,36,E02002259,19,E02002250,16,E02002253,43,E02002257,31,E02002251,25
E02002253,627,703,0,137,57,0,E02002251,43,E02002252,43,E02002255,36,E02002255,84,E02002257,52,E02002252,36
E02002254,494,461,0,58,14,0,E02002258,29,E02002262,29,E02002246,25,E02002262,44,E02002258,35,E02002246,33
E02002255,731,642,0,180,83,0,E02002257,89,E02002253,84,E02002251,26,E02002257,59,E02002253,36,E02002251,18
E02002256,702,799,0,212,20,0,E02002265,98,E02002247,21,E02002250,15,E02002265,88,E02002247,42,E02002250,16
E02002257,524,487,0,56,69,0,E02002255,59,E02002253,52,E02002252,31,E02002255,89,E02002253,32,E02002251,16
E02002258,685,738,0,68,19,0,E02002262,73,E02002254,35,E02002266,27,E02002262,61,E02002254,29,E02002261,29
E02002259,574,638,0,70,27,0,E02002264,44,E02002261,36,E02002251,29,E02002260,47,E02002264,38,E02002251,31
E02002260,812,853,0,191,23,0,E02002259,47,E02002263,47,E02002268,36,E02002263,62,E02002250,36,E02002270,34
E02002261,720,707,0,132,42,0,E02002268,42,E02002251,31,E02002258,29,E02002251,46,E02002259,36,E02002264,27
E02002262,622,623,0,70,17,0,E02002258,61,E02002254,44,E02002267,27,E02002258,73,E02002254,29,E02002266,29
E02002263,491,486,0,55,15,0,E02002260,62,E02002250,40,E02002251,25,E02002260,47,E02002270,41,E02002250,39
E02002264,591,560,0,82,30,0,E02002269,39,E02002259,38,E02002260,27,E02002259,44,E02002269,38,E02002260,18
E02002265,518,537,0,151,16,0,E02002256,88,E02001132,17,E02002247,16,E02002256,98,E02002247,24,E02001132,12
E02002266,392,466,0,36,20,0,E02002267,41,E02002262,29,E02002258,17,E02002267,29,E02002258,27,E02002262,20
E02002267,506,571,0,53,29,0,E02002268,45,E02002266,29,E02002269,20,E02002268,55,E02002266,41,E02002262,27
E02002268,863,888,0,165,23,0,E02002269,57,E02002267,55,E02002300,22,E02002269,69,E02002267,45,E02002261,42
E02002269,794,811,0,131,27,0,E02002268,69,E02002270,49,E02002264,38,E02002268,57,E02002270,54,E02002264,39
E02002270,729,712,0,159,29,0,E02002269,54,E02002263,41,E02002260,34,E02002269,49,E02002260,27,E02002263,19
E02002271,520,656,0,123,12,0,E02002274,38,E02002425,20,E02002239,18,E02002425,52,E02002239,45,E02002274,37
E02002272,711,773,0,145,21,0,E02002274,26,E02002425,26,E02002276,22,E02002276,58,E02002274,25,E02002281,25
E02002273,452,475,0,42,14,0,E02002275,40,E02002243,23,E02002271,22,E02002275,45,E02002242,22,E02002278,20
E02002274,536,507,0,60,6,0,E02002275,38,E02002271,37,E02002272,25,E02002271,38,E02002275,29,E02002272,26
E02002275,790,784,0,158,21,0,E02002278,55,E02002273,45,E02002279,32,E02002278,41,E02002273,40,E02002274,38
E02002276,581,547,0,63,37,0,E02002272,58,E02002274,20,E02002271,16,E02002281,29,E02002272,22,E02002280,18
E02002277,443,490,0,70,36,0,E02002280,35,E02002283,29,E02002288,17,E02002280,37,E02002283,31,E02002282,21
E02002278,419,448,0,43,11,0,E02002275,41,E02002279,21,E02002273,20,E02002275,55,E02002281,26,E02002285,19
E02002279,472,544,0,62,17,0,E02002281,32,E02002285,29,E02002275,27,E02002281,52,E02002275,32,E02002278,21
E02002280,612,602,0,59,35,0,E02002282,72,E02002277,37,E02002283,23,E02002283,47,E02002277,35,E02002282,31
E02002281,717,764,0,96,48,0,E02002279,52,E02002285,33,E02002276,29,E02002285,44,E02002282,36,E02002279,32
E02002282,578,519,0,57,56,0,E02002286,39,E02002281,36,E02002280,31,E02002280,72,E02002283,48,E02002286,21
E02002283,511,419,0,59,54,0,E02002282,48,E02002280,47,E02002287,46,E02002287,33,E02002277,29,E02002280,23
E02002284,357,409,0,39,12,0,E02002288,37,E02002281,13,E02002458,11,E02002288,38,E02002283,26,E02002294,19
E02002285,561,510,0,76,11,0,E02002281,44,E02002291,23,E02002275,20,E02002281,33,E02002279,29,E02002275,26
E02002286,358,439,0,49,55,0,E02002281,25,E02002282,21,E02002287,19,E02002282,39,E02002280,18,E02002281,16
E02002287,656,677,0,132,75,0,E02002283,33,E02002289,23,E02002293,22,E02002283,46,E02002282,27,E02002294,21
E02002288,590,683,0,108,38,0,E02002284,38,E02002458,33,E02002462,19,E02002284,37,E02002293,24,E02002289,23
E02002289,371,370,0,60,50,0,E02002288,23,E02002287,20,E02002282,15,E02002287,23,E02002293,22,E02002283,19
E02002290,444,480,0,68,20,0,E02002296,36,E02002291,30,E02002285,26,E02002291,40,E02002296,33,E02002278,14
E02002291,471,516,0,85,18,0,E02002296,43,E02002290,40,E02002285,16,E02002296,42,E02002290,30,E02002285,23
E02002292,350,347,0,39,28,0,E02002295,17,E02002299,13,E02002267,12,E02002295,18,E02002297,17,E02002267,15
E02002293,533,540,0,110,102,0,E02002294,25,E02002288,24,E02002281,23,E02002294,32,E02002287,22,E02002313,15
E02002294,614,633,0,169,138,0,E02002298,55,E02002293,32,E02002287,21,E02002293,25,E02002287,20,E02002276,12
E02002295,464,464,0,66,29,0,E02002302,21,E02002299,19,E02002292,18,E02002299,51,E02002292,17,E02002312,16
E02002296,538,561,0,95,13,0,E02002291,42,E02002290,33,E02002285,21,E02002291,43,E02002290,36,E02002285,18
E02002297,622,539,0,36,36,0,E02002303,37,E02002301,35,E02002364,30,E02002300,46,E02002303,28,E02002299,24
E02002298,387,423,0,69,16,0,E02002472,15,E02002291,12,E02002286,11,E02002294,55,E02002288,18,E02002289,11
E02002299,875,1079,0,91,206,0,E02002312,55,E02002301,54,E02002295,51,E02002312,97,E02002301,47,E02002309,44
E02002300,614,755,0,101,19,0,E02002303,49,E02002297,46,E02002308,21,E02002303,58,E02002308,33,E02002304,25
E02002301,741,700,0,111,130,0,E02002304,56,E02002299,47,E02002232,35,E02002299,54,E02002297,35,E02002304,31
E02002302,441,459,0,55,19,0,E02002316,27,E02002310,18,E02002307,17,E02002316,24,E02002310,22,E02002295,21
E02002303,603,588,0,63,52,0,E02002300,58,E02002297,28,E02002308,27,E02002300,49,E02002304,46,E02002297,37
E02002304,890,1089,0,81,160,0,E02002309,48,E02002303,46,E02002312,36,E02002312,105,E02002321,77,E02002309,62
E02002305,479,624,0,58,38,0,E02002310,34,E02002312,24,E02002307,23,E02002312,47,E02002310,37,E02002321,37
E02002306,430,459,0,55,16,0,E02002311,44,E02002308,23,E02002300,15,E02002308,35,E02002311,34,E02002319,25
E02002307,417,385,0,45,12,0,E02002305,24,E02002310,22,E02002302,21,E02002310,28,E02002312,26,E02002305,23
E02002308,656,585,0,54,15,0,E02005768,42,E02002306,35,E02002311,35,E02002311,30,E02002303,27,E02002304,26
E02002309,719,890,0,59,84,0,E02002304,62,E02002299,44,E02002312,37,E02002312,94,E02002321,57,E02002304,48
E02002310,516,547,0,46,23,0,E02002305,37,E02002307,28,E02002312,25,E02002312,35,E02002305,34,E02002314,30
E02002311,508,519,0,67,14,0,E02002315,40,E02002306,34,E02002308,30,E02002306,44,E02002308,35,E02002315,35
E02002312,1620,2263,0,347,433,0,E02002304,105,E02002299,97,E02002309,94,E02002321,145,E02002299,55,E02002309,37
E02002313,688,659,0,107,126,0,E02002317,67,E02002312,34,E02002309,31,E02002317,42,E02002299,25,E02002304,20
E02002314,398,432,0,62,21,0,E02002310,30,E02002312,23,E02002302,14,E02002312,23,E02002310,21,E02002321,18
E02002315,614,621,0,82,19,0,E02002319,48,E02002311,35,E02002308,24,E02002319,51,E02002311,40,E02002308,30
E02002316,462,646,0,94,27,0,E02002302,24,E02002310,21,E02002324,17,E02002302,27,E02002321,21,E02002472,20
E02002317,503,511,0,53,33,0,E02002313,42,E02002320,23,E02002312,22,E02002313,67,E02002315,18,E02002320,17
E02002318,561,522,0,77,46,0,E02002320,37,E02002312,32,E02002300,21,E02002312,45,E02002320,24,E02002313,20
E02002319,539,588,0,91,15,0,E02002315,51,E02002322,47,E02002311,30,E02002315,48,E02002322,41,E02002311,20
E02002320,381,432,0,44,26,0,E02002318,24,E02002325,18,E02002317,17,E02002318,37,E02002317,23,E02002323,20
E02002321,1030,1031,0,181,34,0,E02002312,145,E02002304,77,E02002309,57,E02002326,28,E02002324,20,E02002329,18
E02002322,415,457,0,66,26,0,E02002319,41,E02002315,18,E02002311,14,E02002319,47,E02002315,16,E02002311,10
E02002323,552,602,0,87,24,0,E02002329,46,E02002325,31,E02002320,20,E02002329,39,E02002328,27,E02002325,22
E02002324,469,478,0,74,10,0,E02002327,81,E02002321,20,E02002316,19,E02002327,82,E02002321,28,E02002302,17
E02002325,592,731,0,150,28,0,E02002329,45,E02002323,22,E02002320,15,E02002329,35,E02002323,31,E02002328,29
E02002326,466,485,0,106,17,0,E02002327,44,E02002321,28,E02002325,11,E02002327,35,E02002321,26,E02002324,19
E02002327,748,781,0,184,22,0,E02002324,82,E02002326,35,E02002329,15,E02002324,81,E02002326,44,E02002316,17
E02002328,565,604,0,92,32,0,E02002329,105,E02002325,29,E02002323,27,E02002329,70,E02002323,17,E02002319,11
E02002329,972,1171,0,253,46,0,E02002328,70,E02002323,39,E02002325,35,E02002328,105,E02002323,46,E02002325,45
E02002330,511,623,0,44,39,0,E02002331,48,E02005776,28,E02002335,16,E02002331,65,E02002335,29,E02002334,23
E02002331,644,901,0,61,18,0,E02002330,65,E02002334,33,E02005809,21,E02002330,48,E02002334,30,E02002400,30
E02002332,447,457,0,66,17,0,E02002333,61,E02005778,17,E02002184,9,E02002333,76,E02002184,15,E02002187,13
E02002333,645,602,0,158,18,0,E02002332,76,E02002336,21,E02002184,10,E02002332,61,E02002336,23,E02002337,18
E02002334,584,621,0,128,40,0,E02005809,34,E02002331,30,E02002330,23,E02002331,33,E02005809,21,E02002330,13
E02002335,639,627,0,91,33,0,E02002330,29,E02002351,24,E02002331,23,E02002344,22,E02002334,20,E02002349,19
E02002336,509,556,0,61,47,0,E02002333,23,E02002337,14,E02005780,13,E02002345,29,E02002333,21,E02002348,16
E02002337,654,733,0,82,41,0,E02002338,60,E02002187,33,E02002340,22,E02002338,55,E02006861,26,E02002357,23
E02002338,674,572,0,66,18,0,E02002337,55,E02002339,24,E02002340,22,E02002337,60,E02002343,29,E02002339,20
E02002339,478,451,0,46,6,0,E02002343,32,E02002340,28,E02002331,25,E02002338,24,E02002350,20,E02002357,16
E02002340,385,512,0,37,14,0,E02002343,24,E02002338,15,E02002356,14,E02002343,37,E02002339,28,E02002337,22
E02002341,574,534,0,54,62,0,E02002344,38,E02002347,30,E02005947,17,E02002344,45,E02002349,25,E02002347,22
E02002342,381,424,0,52,17,0,E02002346,20,E02002348,13,E02002345,12,E02002346,24,E02002348,19,E02002357,18
E02002343,502,486,0,48,30,0,E02002340,37,E02002356,37,E02002338,29,E02002339,32,E02002356,29,E02002340,24
E02002344,817,823,0,129,91,0,E02002341,45,E02002352,45,E02002347,27,E02002341,38,E02002352,34,E02002354,27
E02002345,471,574,0,36,85,0,E02002348,30,E02002336,29,E02006852,19,E02006852,41,E02002344,20,E02002348,14
E02002346,445,467,0,23,29,0,E02002348,42,E02002342,24,E02002347,20,E02002357,30,E02006852,22,E02002362,21
E02002347,431,551,0,53,84,0,E02002341,22,E02002352,16,E02002344,13,E02002341,30,E02002344,27,E02002354,25
E02002348,437,588,0,45,31,0,E02002342,19,E02002336,16,E02002346,15,E02002346,42,E02006852,36,E02002345,30
E02002349,751,757,0,48,55,0,E02002352,26,E02002341,25,E02002344,25,E02002353,28,E02002361,26,E02006852,26
E02002350,885,1004,0,105,45,0,E02002373,111,E02002385,56,E02002356,49,E02002357,54,E02002356,52,E02002346,19
E02002351,443,424,0,42,21,0,E02002358,19,E02002335,18,E02002386,17,E02002335,24,E02002358,23,E02002359,14
E02002352,728,740,0,44,56,0,E02002344,34,E02002354,30,E02006852,22,E02002344,45,E02002363,45,E02002349,26
E02002353,523,416,0,12,31,0,E02002349,28,E02002361,25,E02002363,24,E02002363,40,E02006861,16,E02002349,15
E02002354,583,624,0,25,35,0,E02002360,32,E02002344,27,E02002347,25,E02002352,30,E02002371,28,E02002360,27
E02002356,865,1046,0,129,54,0,E02002350,52,E02002357,30,E02002343,29,E02002357,95,E02002350,49,E02002343,37
E02002357,903,929,0,96,58,0,E02002356,95,E02002350,54,E02002346,30,E02002419,35,E02002350,33,E02002356,30
E02002358,737,785,0,78,35,0,E02002370,36,E02002386,33,E02002351,23,E02002370,93,E02002364,24,E02002366,24
E02002359,472,501,0,77,18,0,E02002417,15,E02002351,14,E02002330,13,E02002402,15,E02002351,12,E02002403,11
E02002360,744,837,0,62,39,0,E02006852,43,E02002367,31,E02002354,27,E02006852,67,E02002373,41,E02002395,34
E02002361,519,523,0,40,48,0,E02002349,26,E02002363,25,E02002371,21,E02002363,31,E02002353,25,E02002349,18
E02002362,646,644,0,40,62,0,E02002348,24,E02002346,21,E02006852,20,E02002374,32,E02002385,31,E02006861,22
